"","X.1","X","Date","open","high","low","close","volume","Open","High","Low","Close","Volume","macd","rsi","ulti","volatility","roc","dema","atr","cci","obv","wr"
"647",668,668,"2019-09-18",10872.8,11000.1,1,10848.65,304377922,11000.1,11000.1,1,10826.9,291997592,-0.468505244312034,41.9673986642572,99.3853578853848,0.132467446477356,-0.0152340251359817,10944.5703077383,10999.1,-62.4168900410634,13862305845,0.0282567522687085
"648",669,669,"2019-09-19",10845.2,10845.2,1,10696.75,272420381,10872.8,11000.1,1,10848.65,304377922,-0.512797340607696,43.0318033949968,99.2614721608741,0.129303197172948,0.00200687016476131,10911.399411087,10999.1,-46.8252120939673,14166683767,0.0251975862797165
"649",670,670,"2019-09-20",10746.8,11381.15,1,11275.45,861409005,10845.2,10845.2,1,10696.75,272420381,-0.652770397327684,37.8152365684752,99.1502411184395,0.150120522071996,-0.0141006912697534,10836.9048633753,10847.65,-150.716554251725,13894263386,0.0349670224572103
"650",671,671,"2019-09-23",11542.7,11381.15,1,11595.5,606655844,10746.8,11381.15,1,11275.45,861409005,-0.332855708713975,58.4705503200948,99.0985520478849,0.327675380166233,0.0526878388882341,10973.7091789279,11380.15,226.519907382374,14755672391,0.00928810252940417
"651",672,672,"2019-09-24",11590.7,11654.7,1,11588.3,394028160,11542.7,11381.15,1,11595.5,606655844,0.15210206782752,65.329491172161,99.3843276754484,0.353744160587708,0.0279892959126151,11181.0654834241,11380.15,274.389331660051,15362328235,-0.0188354283555138
"652",673,673,"2019-09-25",11564.85,11564.85,1,11431.2,417000722,11590.7,11654.7,1,11588.3,394028160,0.522154768428407,65.0691305900472,99.3768039366965,0.354702363723629,-0.000621123390597944,11331.1943985522,11653.7,266.520822334047,14968300075,0.0056977612260485
"653",674,674,"2019-09-26",11469.85,11609.9,1,11580,507051966,11564.85,11564.85,1,11431.2,417000722,0.691860797606325,59.4973740849874,99.3083793115321,0.367178105365909,-0.0136495092499054,11388.2593946775,11587.3,165.370972781241,14551299353,0.019178458343702
"654",675,675,"2019-09-27",11556.35,11593.1,1,11512.5,304951830,11469.85,11609.9,1,11580,507051966,0.921851350399505,62.7508315711698,99.4261019140493,0.36932548751287,0.0129330129722263,11477.0695360613,11608.9,162.42561353465,15058351319,0.00640998137930449
"655",676,676,"2019-09-30",11491.15,11508.2,1,11478.1,368719582,11556.35,11593.1,1,11512.5,304951830,1.04235175784593,60.3813659405695,99.465605345425,0.367061629477293,-0.00584607056342534,11517.6095633989,11592.1,122.138722042414,14753399489,0.0122021332280735
"656",677,677,"2019-10-01",11515.4,11553.6,1,11367.35,454716146,11491.15,11508.2,1,11478.1,368719582,1.09983916566829,59.1554379661103,99.5524681265776,0.350514126283592,-0.00299252961398544,11533.2071167935,11511.5,90.5534565641602,14384679907,0.0151539854295203
"657",678,678,"2019-10-03",11322.25,11369.05,1,11313.1,389409823,11515.4,11553.6,1,11367.35,454716146,1.05386031015966,55.2651366017744,99.4633624350335,0.360868918084778,-0.00969566085099771,11505.2151610727,11552.6,72.3539837292398,13929963761,0.0246574049443525
"658",679,679,"2019-10-04",11388.45,11399.9,1,11163.85,388331985,11322.25,11369.05,1,11313.1,389409823,0.967514706899286,53.4121621922904,99.2835553149657,0.347925379956318,-0.00478386482286375,11463.9853341498,11368.05,37.4040732297621,13540553938,0.0293125788376224
"659",680,680,"2019-10-07",11196.2,11233.4,1,11119.95,318661584,11388.45,11399.9,1,11163.85,388331985,0.783508603974803,48.585730225634,99.118140217033,0.218035910833555,-0.0132804667541944,11382.0584141717,11398.9,17.8687465845301,13152221953,0.0421196701476785
"660",681,681,"2019-10-09",11152.95,11320.85,1,11319.6,364479697,11196.2,11233.4,1,11119.95,318661584,0.599282361233411,47.2337409796912,99.1383316370115,0.128873698513292,-0.00394008712993354,11305.488875536,11232.4,-14.8059772930436,12833560369,0.0458867140908038
"661",682,682,"2019-10-10",11280.5,11292.9,1,11239.25,339255921,11152.95,11320.85,1,11319.6,364479697,0.589456745227368,53.5625545321363,99.1887763716078,0.176726860987134,0.0177949440522216,11314.0980645308,11319.85,21.4071296604833,13198040066,0.0287548160670002
"662",683,683,"2019-10-11",11257.7,11362.35,1,11301.25,368785084,11280.5,11292.9,1,11239.25,339255921,0.518139722576882,50.915764354586,99.1979404867174,0.16666885811369,-0.00712362020105139,11293.4811393279,11318.6,1.81142354732922,12858784145,0.0356496220084609
"663",684,684,"2019-10-14",11335.9,11420.35,1,11329.8,341358670,11257.7,11362.35,1,11301.25,368785084,0.500259428753358,52.8518021095803,99.1957834551962,0.149055851842917,0.00550122280881915,11298.3828294209,11361.35,18.8034081824553,13227569229,0.0303294232732952
"664",685,685,"2019-10-15",11360.85,11462.15,1,11430.6,302503085,11335.9,11420.35,1,11329.8,341358670,0.500719864066212,53.7563325068294,99.2662508256399,0.150112139922263,0.00252308356401088,11311.1969251222,11419.35,29.0829743384492,13568927899,0.0278795575654085
"665",686,686,"2019-10-16",11464.95,11480.5,1,11471.55,317495005,11360.85,11462.15,1,11430.6,302503085,0.566514636664395,56.9002552776268,99.2396930771296,0.16017000326007,0.00885754723385723,11353.7122478603,11461.15,49.8931869464681,13871430984,0.0192299441379133
"666",687,687,"2019-10-17",11466.3,11598.85,1,11582.3,324010862,11464.95,11480.5,1,11471.55,317495005,0.64022146805327,58.1451801220781,99.4246119582585,0.150918161403636,0.00357608727917658,11398.2518524086,11479.5,56.5930309466005,14188925989,0.0119175804770478
"667",688,688,"2019-10-18",11580.3,11684.15,1,11661.45,348537023,11466.3,11598.85,1,11582.3,324010862,0.768171049609823,61.3931177413583,99.5206542581382,0.152762283845913,0.0096080135837866,11467.1022702498,11597.85,95.5114212364699,14512936851,0.00237748623900631
"668",689,689,"2019-10-22",11657.15,11713.8,1,11589.9,435040995,11580.3,11684.15,1,11661.45,348537023,0.914411937589255,63.568951640845,99.5104448138323,0.119338927430747,0.00681045923571411,11543.1656980525,11683.15,123.670157247455,14861473874,0.00194296914787527
"669",690,690,"2019-10-23",11596.2,11651.6,1,11614.5,350587132,11657.15,11713.8,1,11589.9,435040995,0.967837647025638,60.2625766535699,99.4684666316023,0.125091887997708,-0.00615450077924251,11574.3415233402,11712.8,116.11566621936,14426432879,0.0105781708899665
"670",691,691,"2019-10-24",11661.65,11679.35,1,11585.15,437456737,11596.2,11651.6,1,11614.5,350587132,1.01541254354425,61.0133911866545,99.4855884812753,0.0964435698487397,0.00212028832600808,11603.8578518935,11650.6,96.28054143064,14777020011,0.00847790451471888
"671",692,692,"2019-10-25",11646.15,11646.15,1,11574.4,421284529,11661.65,11679.35,1,11585.15,437456737,1.02034547215011,59.5672906208156,99.497841720345,0.0832513429746955,-0.00253021193493375,11614.2660436723,11678.35,86.9363251250937,14339563274,0.0109837101290895
"672",693,693,"2019-10-29",11643.95,11809.15,1,11790.35,530349255,11646.15,11646.15,1,11574.4,421284529,1.00490757450415,59.0155627455668,99.4691223714174,0.0850500571285297,-0.000928342802174242,11616.7172780475,11645.15,75.7123466203766,13918278745,0.0119015094597363
"673",694,694,"2019-10-30",11883.9,11883.9,1,11849.8,437171320,11643.95,11809.15,1,11790.35,530349255,1.13074389792329,65.8570109842838,99.5017097868868,0.120245870334137,0.0184856375077356,11688.3476984789,11808.15,152.113894155606,14448628000,0.00159212069629868
"674",695,695,"2019-10-31",11890.45,11944.4,1,11881.2,513394561,11883.9,11883.9,1,11849.8,437171320,1.25651855485149,67.4670480520646,99.5076056302491,0.117388431413294,0.00502958951820354,11759.3235105535,11882.9,161.397459319415,14885799320,0.00286966986173412
"675",696,696,"2019-11-01",11886.6,11917.85,1,11899.5,321232506,11890.45,11944.4,1,11881.2,513394561,1.36129255532527,68.3168641784394,99.4751072970692,0.117604209036591,0.00264632913275165,11820.2073678744,11943.4,153.640669009514,15399193881,0.00529162550027621
"676",697,697,"2019-11-04",11928.9,11988.9,1,11945.15,338702380,11886.6,11917.85,1,11899.5,321232506,1.43943955315518,68.8279258627195,99.5664187652588,0.112770364729498,0.0015390634936967,11869.0302023496,11916.85,130.0475038564,15720426387,0.00375939849624057
"677",698,698,"2019-11-05",11974.6,11978.8,1,11918.6,305180863,11928.9,11988.9,1,11945.15,338702380,1.51454608680499,70.1226053353397,99.5713160438626,0.110615979669237,0.00382895582636067,11917.8114319619,11987.9,131.225449232849,16059128767,0.00364951325920303
"678",699,699,"2019-11-06",11911.5,12002.7,1,11961,326934309,11974.6,11978.8,1,11918.6,305180863,1.53722114658046,68.3446952240419,99.603343746154,0.102117031771736,-0.00222513317936723,11942.5935300673,11977.8,114.073550510209,15753947904,0.00586424644850218
"679",700,700,"2019-11-07",12021.1,12021.1,1,12016.1,338892700,11911.5,12002.7,1,11961,326934309,1.56564226431952,69.6673547287136,99.6123166166955,0.101957007528836,0.00355115199230482,11972.4065534249,12001.7,114.217707356209,16080882213,0.00347450777806483
"680",701,701,"2019-11-08",11987.15,12033.95,1,11905.7,351098312,12021.1,12021.1,1,12016.1,338892700,1.60668861013984,71.3430751720765,99.6260580696346,0.0957982841844292,0.00459606015683889,12010.2018317576,12020.1,113.621595264252,16419774913,0.000415969917055599
"681",702,702,"2019-11-11",11879.2,11932.55,1,11912.75,251855061,11987.15,12033.95,1,11905.7,351098312,1.54536269340875,63.744437556797,99.5446796462637,0.117724772197625,-0.00923014018989932,11999.2019162033,12032.95,86.8969782017621,16068676601,0.0106582342650805
"682",703,703,"2019-11-13",11908.3,11946.25,1,11835.55,316739598,11879.2,11932.55,1,11912.75,251855061,1.48426285386294,64.008066936255,99.5754292639715,0.072495214720824,0.000591978084710121,11991.0779424453,11931.55,64.2513510376203,16320531662,0.0100723430247779
"683",704,704,"2019-11-14",11858.75,11894.85,1,11869.2,318074279,11908.3,11946.25,1,11835.55,316739598,1.36728725227391,58.9528817843822,99.513819531226,0.0786583527745269,-0.00650154090499377,11957.5295652207,11945.25,47.4481301468533,16003792064,0.0164880598689433
"684",705,705,"2019-11-15",11904.2,11972.65,1,11895.3,406843541,11858.75,11894.85,1,11869.2,318074279,1.2827352993936,60.420213334834,99.5284728869809,0.0788862670063601,0.00283909533767535,11942.1631452531,11893.85,38.7024930101528,16321866343,0.0136915718921794
"685",706,706,"2019-11-18",11915.15,11945.9,1,11894.25,304435923,11904.2,11972.65,1,11895.3,406843541,1.21940352112964,61.5677883473907,99.5247121744692,0.0794109873642603,0.00219655456618462,11938.0926279111,11971.65,55.7029607046752,16728709884,0.0115225277259526
"686",707,707,"2019-11-19",11919.45,11958.65,1,11955.65,387702386,11915.15,11945.9,1,11894.25,304435923,1.15509959054658,61.4905470666464,99.5217042803152,0.0759241738019978,-8.82740531604753e-05,11933.605996371,11944.9,44.6464606366135,16424273961,0.0116097881234444
"687",708,708,"2019-11-20",12004.75,12038.5,1,11993.45,353488536,11919.45,11958.65,1,11955.65,387702386,1.13278263291958,64.3102489068853,99.535911248615,0.0805992152527007,0.00514887992383173,11949.5990447988,11957.65,61.1295292010084,16811976347,0.0065071324986808
"688",709,709,"2019-11-21",12025.65,12025.9,1,11964.05,303070506,12004.75,12038.5,1,11993.45,353488536,1.12759771662541,65.9625927323864,99.5940998150682,0.08011567043773,0.00315669744490776,11973.0010344142,12037.5,93.4026937656251,17165464883,0.00374247144340596
"689",710,710,"2019-11-22",11967.3,11967.3,1,11916.1,279662481,12025.65,12025.9,1,11964.05,303070506,1.09075127100378,63.5001187303575,99.5634660830245,0.0767217529814138,-0.0024543474701737,11979.6238197133,12024.9,78.4435461247291,16862394377,0.00618483904465219
"690",711,711,"2019-11-25",11922.45,12083.9,1,12079,314079033,11967.3,11967.3,1,11916.1,279662481,1.01720187374881,59.5926745890262,99.5999234517615,0.0608836036597692,-0.00401589306954797,11967.6911778156,11966.3,34.1081033041593,16582731896,0.0101682242990654
"691",712,712,"2019-11-26",12110.2,12132.15,1,12046.8,756029105,11922.45,12083.9,1,12079,314079033,1.05705030941183,67.0179566452387,99.6237654814165,0.0948489303548717,0.0135779807294405,12011.8489571132,12082.9,166.239188346877,16896810929,0.000405531784588107
"692",713,713,"2019-11-27",12068.5,12114.1,1,12112.2,273776086,12110.2,12132.15,1,12046.8,756029105,1.05435384260222,64.4950638415142,99.6148903149964,0.0861249520280246,-0.00266934311979661,12032.9843645071,12131.15,177.054849765684,16140781824,0.00703560668197165
"693",715,715,"2019-11-29",12146.2,12146.65,1,12048,281415666,12132.1,12157.75,1,12155.4,293810374,1.12263428805415,68.880286580313,99.6590362051013,0.0883407123458188,0.00356030638652349,12109.1614025969,12156.75,192.87227230185,16708368284,0.000193308244391006
"694",716,716,"2019-12-02",12137.05,12137.05,1,12048.25,291428453,12146.2,12146.65,1,12048,281415666,1.06865907949407,60.5565546260188,99.6170052709182,0.10703946961176,-0.00887484443728681,12101.9305411564,12154.4,110.365327329492,16426952618,0.00902790630719559
"695",717,717,"2019-12-03",12067.65,12067.65,1,12001.05,238457806,12137.05,12137.05,1,12048.25,291428453,1.01429230954162,60.5684996452646,99.5848062630672,0.104769141111026,2.07501167199808e-05,12095.3898639555,12136.05,92.7191084501574,16718381071,0.00900734160034549
"696",718,718,"2019-12-04",11969.95,12054.45,1,12037.3,334129042,12067.65,12067.65,1,12001.05,238457806,0.928734087856053,57.0553621290261,99.5847754279706,0.106616066917541,-0.00392527521415786,12073.8497456985,12066.65,31.548795245312,16479923265,0.0128899582536452
"697",719,719,"2019-12-05",12071.25,12081.2,1,12007.9,268498323,11969.95,12054.45,1,12037.3,334129042,0.875204061678048,59.0212456514921,99.578907113071,0.106460102326126,0.00301601628053128,12069.0071956026,12053.45,38.3593769285814,16814052307,0.0099080757603801
"698",720,720,"2019-12-06",12047.35,12056.85,1,11914.15,264767990,12071.25,12081.2,1,12007.9,268498323,0.803736684466139,56.752138163748,99.588598830964,0.104526658352719,-0.00244539572562452,12054.9983084937,12080.2,33.8033360980545,16545553984,0.0123264852859523
"699",721,721,"2019-12-09",11939.1,11981.9,1,11936.95,246384465,12047.35,12056.85,1,11914.15,264767990,0.676272662032051,50.1333019170145,99.475188307479,0.0803832422775397,-0.00783799715778422,12013.0717540325,12055.85,-22.3493127398122,16280785994,0.0200382503547412
"700",722,722,"2019-12-10",11950.5,11950.5,1,11861.25,270952922,11939.1,11981.9,1,11936.95,246384465,0.58387408460796,51.6113586044455,99.4375385212201,0.0820217008102062,0.00191186208979133,11989.2722670285,11980.9,-46.8185104844528,16527170459,0.0181627490900117
"701",723,723,"2019-12-11",11867.35,11922.8,1,11913.2,289346911,11950.5,11950.5,1,11861.25,270952922,0.454396381598698,46.6657015964234,99.4390763582965,0.0762260624808096,-0.00636184714118215,11946.5859239257,11949.5,-96.466694052021,16256217537,0.0243897423242232
"702",724,724,"2019-12-12",11944.3,12004.8,1,11968.7,322385180,11867.35,11922.8,1,11913.2,289346911,0.382390804559085,50.1930094063442,99.5030083840642,0.0783534833343007,0.00437024475290926,11932.363300066,11921.8,-87.9098597021621,16545564448,0.0201163962407715
"703",725,725,"2019-12-13",12031.3,12098.15,1,12089.75,358590994,11944.3,12004.8,1,11968.7,322385180,0.358648563370312,53.7148565463397,99.5253669920804,0.0747452936999908,0.00464787976776115,11940.5559799594,12003.8,-28.3817711003333,16867949628,0.0155510313200485
"704",726,726,"2019-12-16",12131.35,12133,1,12060.5,239208971,12031.3,12098.15,1,12089.75,358590994,0.416628463263802,60.3073120122399,99.5323984297796,0.0948301486945213,0.0100630773399182,11986.9872456745,12097.15,76.1767246210543,17226540622,0.00559360026322825
"705",727,727,"2019-12-17",12082.45,12182.7,1,12174.4,320847260,12131.35,12133,1,12060.5,239208971,0.437700618241288,58.1519719713051,99.5347919556415,0.0929366654525279,-0.00242233635697886,12011.7970269986,12132,72.3485609411772,16987331651,0.0079996709646904
"706",728,728,"2019-12-18",12197,12237.55,1,12227.45,360092648,12082.45,12182.7,1,12174.4,320847260,0.524809133956228,63.6064454836872,99.6267594365227,0.104106414213246,0.00939973663068017,12067.6681359181,12181.7,144.364085469611,17308178911,0.000681349893693088
"707",729,729,"2019-12-19",12223.4,12267.35,1,12259.8,284016033,12197,12237.55,1,12227.45,360092648,0.621922277501707,65.8397368853319,99.649446829509,0.10264458409487,0.00434803783956994,12126.1349729331,12236.55,169.595807942533,17668271559,0.000825396047088317
"708",730,730,"2019-12-20",12266.45,12293.25,1,12267.45,375128347,12223.4,12267.35,1,12259.8,284016033,0.711909648110587,67.1630344599302,99.7271697151292,0.0836549909609377,0.00264219288160916,12179.3174019123,12266.35,170.91215436683,17952287592,0.000615505019830764
"709",731,731,"2019-12-23",12235.45,12286.95,1,12266.15,288946498,12266.45,12293.25,1,12267.45,375128347,0.778942982244946,67.483814791154,99.7272946687098,0.0845698803394285,0.000623796002248156,12220.1083700087,12292.25,168.021075073304,18327415939,0.0020988834428196
"710",732,732,"2019-12-24",12269.25,12283.55,1,12212,193889094,12235.45,12286.95,1,12266.15,288946498,0.821394603607128,67.3633846446182,99.7496011380637,0.0667966590617164,-0.00010597710904392,12248.5499810481,12285.95,142.033437514928,18038469441,0.00220464113567495
"711",733,733,"2019-12-26",12211.85,12220.75,1,12130.9,264136365,12269.25,12283.55,1,12212,193889094,0.809468874936603,62.3704672643844,99.6968017067213,0.0795612926374796,-0.00442436118187217,12250.270398982,12282.55,103.895176267042,17844580347,0.0066098558034534
"712",734,734,"2019-12-27",12172.9,12257.6,1,12250.7,202585216,12211.85,12220.75,1,12130.9,264136365,0.737541203412273,55.7104655082498,99.682205141633,0.09291113128566,-0.00666315846132726,12223.3470292028,12219.75,48.977902614099,17580443982,0.0132075087961928
